Sex,Agemos,L,M,S,P5,P10,P25,P50,P75,P90,P95
1,47.5,0.758158406,101.9373058,0.041251224,95.07805975,96.58310008,99.11063889,101.9373058,104.7830584,107.3604207,108.9100797
1,48.5,0.827636736,102.5104735,0.041344257,95.58070273,97.1040715,99.65875031,102.5104735,105.3759377,107.9664906,109.5219891
1,49.5,0.891686306,103.0798852,0.041440534,96.08000091,97.62146857,100.2030707,103.0798852,105.9654232,108.569802,110.1316713
1,50.5,0.95039153,103.645864,0.041539635,96.57634888,98.13566246,100.7439435,103.645864,106.5518212,109.1706428,110.7393989
1,51.5,1.003830006,104.208713,0.041641136,97.07012724,98.64700876,101.281694,104.208713,107.1354171,109.76928,111.3454248
1,52.5,1.05213569,104.7687256,0.041744602,97.56169654,99.15584797,101.8166373,104.7687256,107.7164829,110.3659614,111.9499779
1,53.5,1.0953669,105.3261638,0.041849607,98.05140652,99.66250203,102.3490611,105.3261638,108.2952617,110.9609139,112.5532737
1,54.5,1.133652119,105.8812823,0.041955723,98.53958366,100.1672766,102.8792439,105.8812823,108.8719858,111.5543461,113.1555037
1,55.5,1.167104213,106.4343146,0.042062532,99.026537,100.6704587,103.4074438,106.4343146,109.4468665,112.1464475,113.7568423
1,56.5,1.195845353,106.9854769,0.042169628,99.51255522,101.1723164,103.9339016,106.9854769,110.0200973,112.7373894,114.3574452
1,57.5,1.220004233,107.534968,0.042276619,99.99790605,101.6730987,104.4588401,107.534968,110.5918541,113.327325,114.9574502
1,58.5,1.239715856,108.0829695,0.042383129,100.4828356,102.1730346,104.9824642,108.0829695,111.1622955,113.9163901,115.5569776
1,59.5,1.255121285,108.6296457,0.042488804,100.9675675,102.6723326,105.5049607,108.6296457,111.731563,114.5047033,116.1561304
1,60.5,1.266367398,109.1751441,0.042593311,101.4523027,103.171181,106.026498,109.1751441,112.2997816,115.0923665,116.7549954
1,61.5,1.273606657,109.7195954,0.042696342,101.9372185,103.6697469,106.5472265,109.7195954,112.86706,115.6794655,117.3536426
1,62.5,1.276996893,110.2631136,0.042797615,102.4224687,104.1681762,107.0672782,110.2631136,113.4334909,116.2660704,117.9521268
1,63.5,1.276701119,110.8057967,0.042896877,102.908183,104.6665937,107.5867669,110.8057967,113.9991516,116.8522359,118.5504872
1,64.5,1.272887366,111.3477265,0.042993904,103.3944666,105.1651027,108.1057886,111.3477265,114.5641044,117.4380018,119.1487482
